Index,Version ID,Version Name,Date,File,Bugginess
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/RemotePeerMXBean.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/ServerBean.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/ServerMXBean.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServerMain.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/ObservableDataTree.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/ObservableNIOServerCnxn.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/ObservableZooKeeperServer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/ZooKeeperObserverNotifier.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeerMain.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableFollower.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableFollowerZooKeeperServer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableLeader.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableLeaderZooKeeperServer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableQuorumPeer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/ConnectionObserver.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/DataTreeObserver.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/EventInfo.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/ObservableComponent.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/ObserverManager.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/QuorumPeerObserver.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/ServerObserver.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/jmx/org/apache/zookeeper/server/util/ZooKeeperObserverManager.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/BinaryInputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/BinaryOutputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/CsvInputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/CsvOutputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/Index.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/InputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/OutputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/Record.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/RecordReader.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/RecordWriter.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/Utils.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/XmlInputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/XmlOutputArchive.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/CGenerator.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/CppGenerator.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JBoolean.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JBuffer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JByte.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JCompType.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JDouble.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JField.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JFile.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JFloat.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JInt.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JLong.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JMap.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JRecord.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JString.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JType.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JVector.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/JavaGenerator.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/generated/ParseException.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/generated/Rcc.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/generated/RccConstants.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/generated/Token.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/AsyncCallback.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/ClientCnxn.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/ClientWatchManager.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/CreateMode.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/KeeperException.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/ServerAdminClient.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/Version.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/WatchedEvent.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/Watcher.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/ZooDefs.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/ZooKeeper.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/DataNode.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/DataTree.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/LogFormatter.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/Request.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/ServerConfig.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/ServerStats.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/SessionTracker.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/WatchManager.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/ZooTrace.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/auth/HostAuthenticationProvider.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/persistence/Util.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/Election.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/FollowerSessionTracker.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/FollowerSyncRequest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/util/Profiler.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/main/org/apache/zookeeper/version/util/VerGen.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/server/CRCTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/server/DataTreeUnitTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/server/DeserializationPerfTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/server/SerializationPerfTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/server/ZooKeeperServerTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/ACLTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/AsyncOps.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/AsyncOpsTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/AsyncTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/ClientBase.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/ClientTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/CreateModeTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/DataTreeTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/DisconnectableZooKeeper.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/EventTypeTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/FLETest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/GenerateLoad.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/IntegrityCheck.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/KeeperStateTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/LETest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/OOMTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/QuorumTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/RecoveryTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/SessionTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/SledgeHammer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/StatTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/SyncCallTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/TestHammer.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/UpgradeTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/WatchedEventTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/WatcherFuncTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/WatcherTest.java,false
1,1,3.0.0,2008-10-27T00:00,src/java/test/org/apache/zookeeper/test/ZooKeeperTestClient.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/CommonNames.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/MBeanRegistry.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/ZKMBeanInfo.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/ConnectionBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/ConnectionMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/DataTreeBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/DataTreeMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/ZooKeeperServerBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/ZooKeeperServerMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/FollowerBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/FollowerMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LeaderBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LeaderElectionBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LeaderElectionMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LeaderMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LocalPeerBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LocalPeerMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/QuorumBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/QuorumMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/RemotePeerBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/RemotePeerMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/ServerBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/jmx/server/quorum/ServerMXBean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServer.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServerMain.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/ObservableDataTree.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/ObservableNIOServerCnxn.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/ObservableZooKeeperServer.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/ZooKeeperObserverNotifier.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeer.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ManagedQuorumPeerMain.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableFollower.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableFollowerZooKeeperServer.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableLeader.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableLeaderZooKeeperServer.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/quorum/ObservableQuorumPeer.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/ConnectionObserver.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/DataTreeObserver.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/EventInfo.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/ObservableComponent.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/ObserverManager.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/QuorumPeerObserver.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/ServerObserver.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/jmx/org/apache/zookeeper/server/util/ZooKeeperObserverManager.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/BinaryInputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/BinaryOutputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/CsvInputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/CsvOutputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/Index.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/InputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/OutputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/Record.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/RecordReader.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/RecordWriter.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/Utils.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/XmlInputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/XmlOutputArchive.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/CGenerator.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/CppGenerator.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/JBoolean.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/JBuffer.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/JByte.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/JCompType.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/JDouble.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/JField.java,false
2,2,3.0.1,2008-12-04T00:00,src/java/main/org/apache/jute/compiler/JFile.java,false
